"","gene_id","entrezgene","ensembl_gene_id","transcript_id.transcript_id_TCGA.BH.A0B6.01A.11R.A19W.07","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MRM1|79922","MRM1",79922,"ENSG00000129282","uc002hne.2,uc002hnf.2",0.602725102670617,2.08383704135538,3.54534113831583,0.00052700266542798,0.00110354856265504,-1.16335373569801
"TNK1|8711","TNK1",8711,"ENSG00000174292","uc002ggi.3,uc002ggj.3,uc002ggk.3,uc010cmf.2",0.661598980883263,4.36092454481538,3.66457918855742,0.000345788881555433,0.000747181089260547,-1.16342403437008
"OPLAH|26873","OPLAH",26873,"ENSG00000178814","uc003zar.3,uc003zas.1,uc003zat.1",0.864362398647833,4.12470828524096,3.64648986489182,0.000368854302813451,0.000792345827469578,-1.16585827905682
"PRKDC|5591","PRKDC",5591,"ENSG00000253729","uc003xqi.2,uc003xqj.2,uc011ldh.1",0.593701872263326,8.24699756620772,3.72892254897506,0.000274316063686721,0.000601623752251519,-1.16718439258099
"DIO3|1735","DIO3",1735,"ENSG00000197406","uc010txq.1",-1.08116487541333,-0.778870754222869,-3.46955233250314,0.000685241094619523,0.00140845568018963,-1.16745865133638
"CYBA|1535","CYBA",1535,"ENSG00000051523","uc002flb.2,uc002flc.1,uc002fld.1,uc002fle.1,uc010chx.1",0.779378781651115,5.26751336805198,3.70070837546279,0.000303739384156074,0.000662344169174604,-1.16757745955327
"FLJ10213|55096","EBLN2",55096,"ENSG00000255423","uc003dpj.2",-0.554362239661724,-0.382613211694743,-3.47356844532479,0.000675842918588208,0.00138983552525528,-1.16893567066357
"UAP1|6675","UAP1",6675,"ENSG00000117143","uc001gce.3",0.451934230208259,6.74924616762109,3.73041235536905,0.000272839963692087,0.000598706781524303,-1.17377865464745
"NCRNA00181|503538","A1BG-AS1",503538,"ENSG00000268895","uc002qse.2,uc002qsg.2",0.501863819703825,2.70904446575156,3.57373422596336,0.000477126621414512,0.00100604679504431,-1.17529214092973
"KRT83|3889","KRT83",3889,"ENSG00000170523","uc001saf.2",-1.48326783053539,-3.39448706942285,-3.39990812062741,0.000869050636237251,0.00175393526166115,-1.17556717480593
"PLXNB2|23654","PLXNB2",23654,"ENSG00000196576","uc003bkt.1,uc003bku.1,uc003bkv.3",0.480825687186838,8.23160358136376,3.72594155474332,0.000277292362965477,0.000607988631597703,-1.17649169577055
"B3GALNT1|8706","B3GALNT1",8706,"ENSG00000169255","uc003fdv.2,uc003fdw.2,uc003fdx.2,uc003fdy.2,uc003fdz.2,uc003fea.2,uc011bpa.1",0.573846532526867,4.84902930085485,3.68520807386757,0.000321150165832469,0.000697897112759477,-1.18200540759812
"PTPN7|5778","PTPN7",5778,"ENSG00000143851","uc001gxl.1,uc001gxm.1,uc001gxn.1,uc001gxo.1,uc010ppv.1,uc010ppw.1,uc010ppx.1,uc010ppy.1",1.06147124452151,2.66198148645909,3.55367139855425,0.000511882551581672,0.00107366972244498,-1.18428705952132
"MR1|3140","MR1",3140,"ENSG00000153029","uc001gop.2,uc001goq.1,uc001gor.1,uc001gos.1,uc010pns.1",0.475298913366722,3.60465563715248,3.623577351636,0.00040015866338622,0.000854749332580285,-1.18482344883239
"KIAA0564|23078","VWA8",23078,"ENSG00000102763","uc001uyj.2,uc001uyk.2",-0.428036683736803,5.40565483847815,-3.7160966122595,0.000287340485771317,0.000628255524637899,-1.1877098260277
"EIF5A2|56648","EIF5A2",56648,"ENSG00000163577","uc003fhd.2",-0.489146406787954,2.8591803393795,-3.60649271646497,0.000425114928722115,0.000903582800657378,-1.19047049184123
"ADI1|55256","ADI1",55256,"ENSG00000182551","uc002qxp.3,uc010yiq.1",-0.395712490881011,6.10361577731028,-3.72413501516881,0.000279110907641973,0.000611648739457628,-1.19105107744667
"CNPY4|245812","CNPY4",245812,"ENSG00000166997","uc003uto.2",0.385698362139175,4.02587333815984,3.64648123682897,0.000368865643238247,0.000792345827469578,-1.19497150767738
"ZNHIT1|10467","ZNHIT1",10467,"ENSG00000106400","uc003uye.2,uc003uyf.2",0.397759317085861,5.56348811891555,3.70811797304577,0.000295735608278326,0.000645860243820468,-1.19529418661685
"CCDC90B|60492","CCDC90B",60492,"ENSG00000137500","uc001pac.2,uc001pad.2,uc001pae.2,uc001paf.2",-0.302656232621173,4.97897265812436,-3.70130744759938,0.000303084733579605,0.000661004539351344,-1.19827538433459
"VNN1|8876","VNN1",8876,"ENSG00000112299","uc003qdn.2,uc003qdo.2",-0.834783590123343,0.719298068143273,-3.50670148321996,0.000602799557162715,0.00125076521201437,-1.20138737185421
"ZNF767|79970","ZNF767",79970,"ENSG00000133624","uc003wfx.2,uc003wfy.3,uc011kuq.1",-0.419475777797475,3.4074918005489,-3.63309926610661,0.000386856366783843,0.000827953430424846,-1.20146540780607
"SMC5|23137","SMC5",23137,"ENSG00000198887","uc004ahr.2,uc011lry.1",-0.353783894150276,5.71449441883663,-3.71565764065997,0.000287796446556329,0.000629168548452389,-1.20509255705992
"TMPRSS6|164656","TMPRSS6",164656,"ENSG00000187045","uc003aqs.1,uc003aqt.1,uc003aqu.2",2.11498693021843,0.693975493167097,3.45082960248472,0.000730696713899853,0.00149439145804319,-1.20808548223338
"TNFAIP8|25816","TNFAIP8",25816,"ENSG00000145779","uc003ksf.1,uc003ksg.2,uc003ksh.2,uc003ksi.2,uc011cwf.1",-0.547247695452542,4.36884735509229,-3.68091280496489,0.000326139340151751,0.00070798839280294,-1.2104331117598
"PLD2|5338","PLD2",5338,"ENSG00000129219","uc002fzc.2,uc002fzd.2,uc010vsj.1",-0.365930933943204,5.28498915855532,-3.70565345293519,0.000298375344448942,0.000651253547716144,-1.21255559293955
"PKD2L1|9033","PKD2L1",9033,"ENSG00000107593","uc001kqx.1,uc009xwm.1",1.06335358683284,-2.81707771597939,3.37145988450668,0.000956668651055491,0.00191661076199483,-1.21267883927858
"RNF10|9921","RNF10",9921,"ENSG00000022840","uc001typ.3,uc001tyq.3,uc010szk.1",0.241804297102049,7.60482147810182,3.71828664134648,0.000285075893736209,0.000623720032284988,-1.21306955045979
"MLLT1|4298","MLLT1",4298,"ENSG00000130382","uc002mek.2",0.296521701702601,6.34464673061452,3.71658990759155,0.000286828914680809,0.000627397831179926,-1.21396050816652
"ZP3|7784","ZP3",7784,"ENSG00000188372","uc003ufc.3,uc003ufd.3,uc003ufe.2",0.663732856248678,3.02329469322031,3.57478165012638,0.00047537462518083,0.00100261052427821,-1.21415512201783
"PCDHGC4|56098","PCDHGC4",56098,"ENSG00000242419","uc003lky.1,uc011dbb.1",-0.93065587310534,-2.22286264541131,-3.41106122019306,0.000836797745775306,0.00169489279024467,-1.21538914121929
"TRIM24|8805","TRIM24",8805,"ENSG00000122779","uc003vub.2,uc003vuc.2",0.371298691240869,5.46441517335291,3.69881488370966,0.00030581735004391,0.000666343651863353,-1.2196433788587
"C1orf150|148823","GCSAML",148823,"ENSG00000169224","uc001ida.3,uc001idb.3,uc001idf.2,uc009xgw.2,uc009xgx.2",-1.07718686258619,-1.8660383249646,-3.4215040191691,0.000807618814942463,0.00163984429677567,-1.22041025588412
"UHRF2|115426","UHRF2",115426,"ENSG00000147854","uc003zjy.2,uc003zjz.2,uc003zka.1,uc003zkb.2",-0.299465030456084,5.34926775360072,-3.70391798800593,0.000300247552974806,0.000655165497600022,-1.22128289559434
"ATG16L1|55054","ATG16L1",55054,"ENSG00000085978","uc002vtx.1,uc002vty.2,uc002vtz.2,uc002vua.2,uc002vub.2,uc002vud.3",0.416133118765944,5.45918962570778,3.69734010601416,0.00030744511694503,0.000669623388760041,-1.22187451720515
"VPS37D|155382","VPS37D",155382,"ENSG00000176428","uc003tyr.2",0.759606940099433,1.53573160828543,3.49933989248582,0.000618356553032973,0.00127972257089557,-1.22266454179806
"TREX1|11277","TREX1",11277,"ENSG00000213689","uc003ctj.2,uc003ctk.2,uc010hjy.2,uc010hjz.2,uc010hka.2",0.436443583479593,4.01023846345771,3.6352903115753,0.000383855080684692,0.000822174051834968,-1.22455862354695
"FOXJ2|55810","FOXJ2",55810,"ENSG00000065970","uc001qtt.1,uc001qtu.2",-0.273163022651544,5.70283688698622,-3.70831546763418,0.000295525031864276,0.000645547951017047,-1.22768371879651
"DBN1|1627","DBN1",1627,"ENSG00000113758","uc003mgx.2,uc003mgy.2,uc003mgz.1,uc010jkn.1,uc011dga.1",0.611142400313312,6.42162624991866,3.7111753969002,0.000292491522963409,0.000639091833594846,-1.22819912511856
"MTHFS|10588","RP11-38G5.4",10588,"ENSG00000261229","uc002bex.3,uc002bey.2",0.404182866525627,4.14404721166699,3.64273972484952,0.00037381451124657,0.000802765928396158,-1.22874773385688
"FCGR2A|2212","FCGR2A",2212,"ENSG00000143226","uc001gam.2,uc001gan.2,uc001gao.2",0.592651280704309,5.34824037593823,3.68924003333557,0.000316532581217585,0.000688684158789793,-1.22881644265806
"ELFN1|392617","ELFN1",392617,"ENSG00000225968","uc010ksg.2",0.603717485243536,1.03063529976978,3.48112840874268,0.000658479251812913,0.00135651028577795,-1.23097416261208
"TOP1MT|116447","TOP1MT",116447,"ENSG00000184428","uc003yxz.2,uc010mfb.2,uc010mfd.1,uc011lkd.1,uc011lke.1,uc011lkf.1",0.643739066730268,4.59878564733282,3.65663881033101,0.000355740484922641,0.00076696600602601,-1.23353481101882
"KRT16|3868","KRT16",3868,"ENSG00000186832","uc002hxg.3",-1.60620670109967,1.77525390948722,-3.56262559020949,0.000496085988152607,0.00104293840597254,-1.23367224405308
"DSCAML1|57453","DSCAML1",57453,"ENSG00000177103","uc001prh.1,uc001pri.1",-1.17278469000821,-1.12274090160172,-3.43899477789307,0.000760873396736138,0.00155107665581848,-1.23624811848306
"RPL32|6161","RPL32",6161,"ENSG00000144713","uc003bxl.2,uc003bxm.2,uc003bxn.2",-0.418237766085152,9.61289383375019,-3.69222258728905,0.000313157301965055,0.000681792936044503,-1.23761127044004
"FAM183A|440585","FAM183A",440585,"ENSG00000186973","uc009vwo.2",1.49514410167481,-2.30538422445533,3.3688698862578,0.000965043321210437,0.00193220813482217,-1.23830891605301
"FAM92A1|137392","FAM92A1",137392,"ENSG00000188343","uc003yfu.1,uc003yfv.3,uc003yfw.3,uc003yfx.3,uc010maq.2,uc010mar.2",-0.619286130732131,2.45866921772747,-3.57252212356999,0.00047916166453595,0.00100942898077645,-1.24285740501773
"ATPAF2|91647","ATPAF2",91647,"ENSG00000171953","uc002gsd.1,uc002gse.1,uc002gsf.1,uc010cps.1,uc010vxf.1",0.40422606235742,3.76882090128873,3.61699329207193,0.000409607921352328,0.00087368101257482,-1.24286630643162
"PLRG1|5356","PLRG1",5356,"ENSG00000171566","uc003iny.2,uc003inz.2,uc011cil.1",-0.243547208412211,5.48886969958659,-3.69925872946507,0.00030532905920867,0.000665456606842188,-1.24513659762384
"MAPK9|5601","MAPK9",5601,"ENSG00000050748","uc003mls.3,uc003mlt.3,uc003mlv.3,uc010jlc.2,uc011dgx.1",0.323478060962847,6.05273772429031,3.70376001000892,0.000300418529442559,0.000655451340388782,-1.2453234305097
"KIAA2013|90231","KIAA2013",90231,"ENSG00000116685","uc001atk.2,uc001atl.1",0.347378197368345,5.97614271802512,3.70223416841595,0.000302074665939157,0.000658976989142587,-1.24580080893898
"OAZ1|4946","OAZ1",4946,"ENSG00000104904","uc002lvk.2,uc002lvl.2,uc002lvm.2",0.326138405139291,8.5814741373261,3.70211707771773,0.000302202111471109,0.000659167298490869,-1.24683098919571
"MIAT|440823","MIAT",440823,"ENSG00000225783","uc003ada.1,uc003adb.1,uc003adc.1,uc003add.1,uc003adf.1",0.89123158984584,2.84456030017148,3.54814837670276,0.000521860932940273,0.00109348007855609,-1.24690033826744
"TTC9|23508","TTC9",23508,"ENSG00000133985","uc001xmi.2",0.66153081825402,5.10250733826382,3.67385179359215,0.000334500651116393,0.000724795621781938,-1.24712265316572
"RTCD1|8634","RTCA",8634,"ENSG00000137996","uc001dtc.2,uc001dtd.2,uc010ouh.1",0.293110109218968,5.01342723329431,3.67844357874225,0.000329040553299351,0.000714002757219001,-1.24740396573943
"CCDC151|115948","CCDC151",115948,"ENSG00000198003","uc002mrr.2,uc002mrs.2,uc010dxz.2",1.32170153729656,-1.09800182185235,3.39950094916292,0.000870249855542002,0.00175613935644456,-1.24741244768655
"C20orf197|284756","C20orf197",284756,"ENSG00000176659","uc002ybj.1",-0.732765117768963,-2.1871699409194,-3.3986717390926,0.000872696875729479,0.00176021070136677,-1.24886535054105
"ALG1L|200810","ALG1L",200810,"ENSG00000189366","uc003eig.1",1.43851806009854,-0.897814644494306,3.40085442701207,0.000866269509744472,0.00174896826881168,-1.25460448414879
"C13orf37|440145","MZT1",440145,"ENSG00000204899","uc001viu.2",0.454388845337313,4.29302144274726,3.63944759521551,0.000378220780252326,0.000811271944453308,-1.2577705119913
"CYP24A1|1591","CYP24A1",1591,"ENSG00000019186","uc002xwu.1,uc002xwv.2,uc002xww.2",-1.60799541221093,-2.12906551319899,-3.40884975072297,0.000843102411206592,0.00170660833798257,-1.25778433117005
"KCTD2|23510","KCTD2",23510,"ENSG00000180901","uc002jmp.2,uc002jmq.2,uc010dfy.1,uc010dfz.2",-0.298592046361632,5.78066001285701,-3.69944552934262,0.000305123774477678,0.000665097614517624,-1.26236942358558
"SPACA4|171169","SPACA4",171169,"ENSG00000177202","uc002pjo.2",1.30660307512353,-3.26333989685964,3.3413068414288,0.00105851837882809,0.00210445674296722,-1.26306968729024
"TRIM5|85363","TRIM5",85363,"ENSG00000132256","uc001mbl.1,uc001mbm.1,uc001mbn.2,uc001mbo.2,uc001mbp.2,uc001mbq.1",-0.449963016704207,4.52754353044549,-3.66882411192264,0.000340577257449087,0.000736793818767529,-1.26644911632772
"TBCC|6903","TBCC",6903,"ENSG00000124659","uc003osl.2",0.37074748208403,4.5999239768778,3.65405376254742,0.000359038265998152,0.000773465615344772,-1.26722872366309
"DCST2|127579","DCST2",127579,"ENSG00000163354","uc001fgm.2,uc009wpb.2",-0.816365188113899,-0.279835970556344,-3.44896205166258,0.000735382804419212,0.0015030377378941,-1.2690351507099
"NEK6|10783","NEK6",10783,"ENSG00000119408","uc004bof.2,uc004bog.2,uc004boh.2,uc004boi.2,uc010mwj.2,uc010mwk.2",0.390150714714127,5.62054591992065,3.6876064472955,0.000318395821291901,0.000692370486040512,-1.27020640970208
"RAPGEF5|9771","RAPGEF5",9771,"ENSG00000136237","uc003svg.2,uc011jyl.1,uc011jym.1",-0.44205754422247,5.1749492837524,-3.68694003317873,0.000319158896336818,0.000693845769333748,-1.27027333432443
"NEURL3|93082","NEURL3",93082,"ENSG00000163121","uc002swc.2,uc010fhx.2,uc010yuo.1,uc010yup.1",-1.12657924885877,0.07207206928872,-3.46555707827561,0.000694712120776973,0.00142667048828983,-1.27168168652762
"ARSJ|79642","ARSJ",79642,"ENSG00000180801","uc003ibq.1,uc010imu.1,uc010imv.1",-0.739590366992357,2.28754368939089,-3.55559673049863,0.000508446512036261,0.0010671453230473,-1.27247312346392
"RHOG|391","RHOG",391,"ENSG00000177105","uc001lyu.2",0.338167114332108,5.65740651142541,3.68789235720488,0.000318068970357743,0.000691751485811202,-1.27420798884654
"BMP1|649","BMP1",649,"ENSG00000168487","uc003xba.2,uc003xbb.2,uc003xbc.2,uc003xbd.2,uc003xbe.2,uc003xbf.2,uc003xbg.2,uc003xbh.2,uc003xbi.2,uc011kzb.1,uc011kzc.1",0.631205594183094,4.99717630727807,3.66314094959944,0.000347571680229017,0.000750687469661009,-1.27473934343676
"RPL23AP64|649946","RPL23AP64",649946,"ENSG00000240970","uc001pum.2",-0.736479819239318,-2.35699742086391,-3.38553504790013,0.000912333641506314,0.00183428963930028,-1.27545175316019
"TMEM218|219854","TMEM218",219854,"ENSG00000150433","uc001qbr.2,uc001qbs.2,uc001qbt.2,uc010saw.1,uc010sax.1,uc010say.1",-0.40564099931577,3.91907053996901,-3.63885808227196,0.000379014958569491,0.000812762750920633,-1.2764377617495
"LHFPL1|340596","LHFPL1",340596,"ENSG00000182508","uc004epp.2,uc004epq.2,uc010nqa.2,uc010nqb.2",-0.997652904270633,-1.80301611362955,-3.40338512261416,0.000858872882516052,0.00173574482691915,-1.27797252225841
"CHST10|9486","CHST10",9486,"ENSG00000115526","uc002tam.2",0.542702574679121,3.97589118616647,3.61419138457182,0.000413692671777986,0.000881705364161247,-1.27897826299764
"EXOC6B|23233","EXOC6B",23233,"ENSG00000144036","uc002sij.2,uc010fep.2",-0.621648362232369,3.25650873417896,-3.60713644111188,0.000424148574320582,0.000901879601480108,-1.27934586483012
"KLF17|128209","KLF17",128209,"ENSG00000171872","uc001clp.2,uc009vxf.1",1.52438241214054,-3.08157170133442,3.33650871914513,0.00107563095614062,0.00213537102143004,-1.2817324496339
"CORO1C|23603","CORO1C",23603,"ENSG00000110880","uc001tnj.2,uc009zva.2,uc010sxf.1",-0.398358421385119,6.92253685184432,-3.69852555581598,0.000306136047781559,0.000666949417585499,-1.28435777641288
"TTLL7|79739","TTLL7",79739,"ENSG00000137941","uc001djb.2,uc001djc.2,uc001djd.2,uc001dje.2,uc001djf.2,uc001djg.2",-0.896577729160964,1.83761096577211,-3.53432794178798,0.000547638600162881,0.00114296463540042,-1.28460986968061
"ARID1A|8289","ARID1A",8289,"ENSG00000117713","uc001bmt.1,uc001bmu.1,uc001bmv.1,uc001bmw.1,uc001bmx.1,uc009vsm.1,uc009vsn.1",0.308314193973501,7.33849122794455,3.69837654745823,0.000306300304608055,0.000667218601347921,-1.28468291106426
"HSPC159|29094","LGALSL",29094,"ENSG00000119862","uc002scy.3",-0.416405150680238,4.59243887869126,-3.66487702014476,0.000345420779924665,0.000746582500472637,-1.28478004587506
"ZNF512|84450","ZNF512",84450,"ENSG00000243943","uc002rla.2,uc002rlb.2,uc002rlc.2,uc010ylv.1,uc010ylw.1,uc010ylx.1,uc010yly.1,uc010ylz.1",-0.331902706796158,5.57362946457121,-3.68815558470252,0.000317768330417004,0.000691189333800765,-1.29046633841587
"STAB1|23166","STAB1",23166,"ENSG00000010327","uc003dei.1,uc003dej.2,uc003dek.1,uc003del.2",-0.609052799924186,5.62890502102195,-3.68993162902166,0.000315746870033493,0.000687065859746361,-1.2931049623272
"PPP2R2C|5522","PPP2R2C",5522,"ENSG00000074211","uc003gja.2,uc003gjb.2,uc003gjc.2,uc003gjd.1,uc011bwd.1,uc011bwe.1",2.34515738828875,2.19980729971694,3.4676378730968,0.000689764221663957,0.00141721953251772,-1.29712793216716
"TAF11|6882","TAF11",6882,"ENSG00000064995","uc003ojw.1,uc011dsr.1",0.342612973265642,5.01259331278036,3.66214568013173,0.000348810468129655,0.00075301735643764,-1.29856485757207
"TMEM143|55260","TMEM143",55260,"ENSG00000161558","uc002piw.1,uc002pix.1,uc002piy.1,uc010elw.1,uc010xzn.1,uc010xzo.1,uc010xzp.1,uc010xzq.1",-0.378067648613706,2.69262203106298,-3.56202284070377,0.000497134748583492,0.0010450092407075,-1.29859114042664
"RUFY1|80230","RUFY1",80230,"ENSG00000176783","uc003mka.1,uc003mkb.1,uc003mkc.1,uc003mkd.1",0.253902922909471,6.04876756714939,3.68730099012147,0.000318745369497871,0.000693038672088607,-1.30294999960947
"USP34|9736","USP34",9736,"ENSG00000115464","uc002sbd.2,uc002sbe.2,uc002sbf.2",-0.325298806909577,7.48440097838765,-3.69056263517597,0.000315031603161587,0.000685691463387023,-1.30425908678929
"ZNF17|7565","ZNF17",7565,"ENSG00000186272","uc002qoo.1,uc002qop.1",-0.311242053228217,3.18425930402829,-3.58476012988262,0.000458985192114481,0.000970290553130214,-1.30950997853792
"TXNRD3IT1|645840","TXNRD3",645840,"ENSG00000197763","uc003ejc.2,uc003ejd.1,uc011bkl.1",-0.45057296727855,3.50908528777425,-3.60684115177254,0.000424591602825403,0.000902587491794561,-1.31351814862147
"TAF8|129685","TAF8",129685,"ENSG00000137413","uc003orr.2,uc003ors.2,uc003ort.2,uc003oru.1,uc003orv.1,uc011dun.1",-0.264979855797142,4.64058421059215,-3.65559788920027,0.000357064945869386,0.000769517907530263,-1.3142292453786
"RIMS4|140730","RIMS4",140730,"ENSG00000101098","uc002xms.2,uc010ggu.2",2.17655326501269,2.73803101179734,3.48864859554077,0.000641623382781909,0.00132378224733534,-1.3142796578705
"SFMBT1|51460","SFMBT1",51460,"ENSG00000163935","uc003dgf.2,uc003dgg.2,uc003dgh.2,uc010hmr.2",0.405906121223117,4.31270688562901,3.62313101501358,0.000400792676424305,0.000855992071039612,-1.32234673644464
"SEC24B|10427","SEC24B",10427,"ENSG00000138802","uc003hzk.2,uc003hzl.2,uc011cfp.1,uc011cfq.1,uc011cfr.1",-0.341442333251421,6.07807747287537,-3.68478326547551,0.000321640367854089,0.00069886974030483,-1.32387157037176
"LASS4|79603","CERS4",79603,"ENSG00000090661","uc002mjg.2,uc002mjh.2,uc002mji.2,uc010dvz.2",0.789193407420017,5.79445209534101,3.66906611351947,0.000340282392629167,0.000736350256700445,-1.32640058913942
"CASP2|835","CASP2",835,"ENSG00000106144","uc003wco.2,uc003wcp.2,uc003wcq.2,uc011kta.1,uc011ktb.1",0.349331821217935,5.96790024499876,3.67815761323831,0.000329378120052402,0.000714640669684896,-1.32678571790369
"C8orf58|541565","C8orf58",541565,"ENSG00000241852","uc003xce.2,uc003xcf.2,uc011kzl.1",-0.356307346285995,3.21470077304299,-3.58201008056327,0.000463448113089926,0.000978967705965242,-1.32799432798316
"PSMD9|5715","PSMD9",5715,"ENSG00000110801","uc001ubl.2,uc001ubm.2,uc009zxj.2",0.324320535405755,5.35476205623111,3.66463944559832,0.000345714377637631,0.000747118574609982,-1.32821142373689
"GON4L|54856","GON4L",54856,"ENSG00000116580","uc001flx.1,uc001fly.1,uc001flz.2,uc001fma.1,uc001fmb.3,uc001fmc.2,uc001fmd.3,uc001fme.2,uc001fmf.2,uc009wrg.1,uc009wrh.1,uc009wri.2,uc009wrj.1",0.334532311579023,6.22543458573042,3.68148586826722,0.000325469486849164,0.000706815044033009,-1.32825323617956
"MMEL1|79258","MMEL1",79258,"ENSG00000142606","uc001ajy.2,uc009vlg.1",1.22959087911283,-0.705039179851039,3.38466921903994,0.00091500439846702,0.00183848663754817,-1.33139276325671
"MACROD2|140733","MACROD2",140733,"ENSG00000172264","uc002wos.2,uc002wot.2,uc002wou.2,uc002wox.2,uc002woz.2,uc002wpb.2,uc002wpd.2",-0.779643760114586,2.21096299209837,-3.53542498459401,0.000545549413618987,0.00113903936409446,-1.33177119948769
